step,min,max,mean
170,5.962997905839761e-12,0.5171403222398967,0.0886226925452758
171,6.60516886573247e-12,0.5160384062170946,0.08862269254527583
172,7.310459703270752e-12,0.5149434960836647,0.08862269254527581
173,8.084464873798526e-12,0.5138555179997335,0.08862269254527581
174,8.93321859357044e-12,0.5127743992091581,0.08862269254527583
175,9.863224761213726e-12,0.5117000680191852,0.08862269254527581
176,1.0881488573484378e-11,0.5106324537805732,0.08862269254527581
177,1.1995549909398989e-11,0.5095714868681671,0.08862269254527581
178,1.3213518558872515e-11,0.5085170986619129,0.08862269254527581
179,1.454411137404333e-11,0.5074692215282989,0.08862269254527583
180,1.5996691423517736e-11,0.5064277888022152,0.0886226925452758
181,1.7581309231814034e-11,0.5053927347692175,0.08862269254527581
182,1.9308746188328927e-11,0.5043639946481869,0.08862269254527581
183,2.119056021218377e-11,0.5033415045743732,0.08862269254527581
184,2.3239133761332333e-11,0.502325201582814,0.08862269254527581
185,2.546772427632281e-11,0.5013150235921178,0.0886226925452758
186,2.7890517151101963e-11,0.5003109093886026,0.08862269254527581
187,3.052268132522593e-11,0.4993127986107813,0.08862269254527583
188,3.338042759379748e-11,0.49832063173418406,0.0886226925452758
189,3.6481069733381035e-11,0.4973343500565091,0.08862269254527581
190,3.984308854405098e-11,0.4963538956830946,0.08862269254527583
191,4.3486198909604274e-11,0.4953792115127023,0.08862269254527581
192,4.7431419979810735e-11,0.4944102412236056,0.0886226925452758
193,5.1701148580382265e-11,0.49344692925997435,0.08862269254527583
194,5.6319235958112276e-11,0.492489220818549,0.08862269254527581
195,6.131106797036582e-11,0.49153706183559653,0.08862269254527581
196,6.67036488297872e-11,0.49059039897414153,0.0886226925452758
197,7.25256885167319e-11,0.4896491796114654,0.0886226925452758
198,7.880769397352142e-11,0.48871335182686737,0.08862269254527581
199,8.558206419615962e-11,0.48778286438968,0.08862269254527583
200,9.288318934063588e-11,0.4868576667475342,0.08862269254527581
201,1.0074755396236978e-10,0.48593770901486694,0.08862269254527583
202,1.092138445087235e-10,0.4850229419616652,0.08862269254527583
203,1.1832306118581686e-10,0.484113317002442,0.0886226925452758
204,1.281186343221258e-10,0.48320878618543717,0.08862269254527581
205,1.386465453525241e-10,0.4823093021820388,0.08862269254527581
206,1.4995545254753802e-10,0.48141481827641924,0.08862269254527581
207,1.620968216136239e-10,0.48052528835538066,0.08862269254527583
208,1.751250612912444e-10,0.479640666898406,0.08862269254527581
209,1.8909766407841e-10,0.4787609089679089,0.08862269254527581
210,2.0407535220816686e-10,0.4778859701996794,0.08862269254527581
211,2.2012222900924573e-10,0.47701580679351985,0.0886226925452758
212,2.3730593577973965e-10,0.47615037550406736,0.08862269254527581
213,2.556978143042493e-10,0.4752896336317971,0.0886226925452758
214,2.753730751454183e-10,0.47443353901420404,0.08862269254527581
215,2.9641097184118146e-10,0.4735820500171575,0.08862269254527581
216,3.188949811393576e-10,0.4727351255264251,0.08862269254527581
217,3.4291298940144134e-10,0.4718927249393625,0.08862269254527583
218,3.685574853075772e-10,0.47105480815676437,0.0886226925452758
219,3.9592575899473824e-10,0.4702213355748735,0.08862269254527581
220,4.251201077600746e-10,0.46939226807754436,0.08862269254527583
221,4.5624804846124895e-10,0.4685675670285574,0.0886226925452758
222,4.894225367453278e-10,0.46774719426408073,0.08862269254527583
223,5.247621932374583e-10,0.46693111208527593,0.08862269254527583
224,5.623915368201185e-10,0.46611928325104485,0.08862269254527581
225,6.024412251331916e-10,0.46531167097091386,0.08862269254527581
226,6.450483024244817e-10,0.464508238898053,0.08862269254527581
227,6.90356454879549e-10,0.46370895112242655,0.08862269254527583
228,7.385162735589111e-10,0.4629137721640723,0.08862269254527581
229,7.896855250697229e-10,0.46212266696650695,0.08862269254527581
230,8.4402943009801e-10,0.46133560089025416,0.08862269254527583
231,9.017209499264007e-10,0.4605525397064934,0.08862269254527581
232,9.629410810610641e-10,0.45977344959082633,0.08862269254527581
233,1.0278791580902285e-09,0.4589982971171583,0.0886226925452758
234,1.0967331648952224e-09,0.4582270492516926,0.0886226925452758
235,1.1697100543334434e-09,0.45745967334703513,0.0886226925452758
236,1.247026076511033e-09,0.4566961371364066,0.08862269254527583
237,1.3289071157612994e-09,0.45593640872796043,0.08862269254527583
238,1.4155890364431084e-09,0.4551804565992038,0.08862269254527583
239,1.5073180376715326e-09,0.45442824959152,0.08862269254527581
240,1.6043510170910287e-09,0.45367975690478934,0.08862269254527583
241,1.7069559437992995e-09,0.45293494809210716,0.08862269254527581
242,1.8154122405277804e-09,0.4521937930545962,0.08862269254527583
243,1.9300111751823925e-09,0.4514562620363124,0.0886226925452758
244,2.051056261845804e-09,0.4507223256192406,0.0886226925452758
245,2.1788636713399557e-09,0.44999195471837977,0.08862269254527583
246,2.313762651445034e-09,0.4492651205769153,0.08862269254527583
247,2.456095956868407e-09,0.44854179476147593,0.08862269254527581
248,2.6062202890542885e-09,0.44782194915747464,0.08862269254527581
249,2.764506745922065e-09,0.4471055559645311,0.0886226925452758
250,2.9313412816183005e-09,0.44639258769197426,0.08862269254527581
251,3.10712517636443e-09,0.44568301715442304,0.08862269254527581
252,3.2922755164790855e-09,0.444976817467444,0.08862269254527581
253,3.487225684650825e-09,0.44427396204328423,0.08862269254527583
254,3.6924258605338276e-09,0.44357442458667795,0.08862269254527583
255,3.9083435317357856e-09,0.4428781790907249,0.08862269254527583
256,4.1354640152638705e-09,0.44218519983284005,0.08862269254527581
257,4.374290989491191e-09,0.4414954613707721,0.08862269254527581
258,4.625347036702652e-09,0.4408089385386901,0.08862269254527581
259,4.889174196275554e-09,0.4401256064433364,0.08862269254527581
260,5.166334528546608e-09,0.4394454404602453,0.08862269254527581
261,5.457410689413381e-09,0.43876841623002466,0.08862269254527581
262,5.763006515714384e-09,0.43809450965470115,0.08862269254527583
263,6.083747621428241e-09,0.43742369689412625,0.08862269254527581
264,6.420282004728483e-09,0.43675595436244247,0.08862269254527581
265,6.773280665926613e-09,0.43609125872460885,0.08862269254527581
266,7.143438236332116e-09,0.43542958689298406,0.08862269254527581
267,7.531473618054076e-09,0.434770916023966,0.08862269254527581
268,7.938130634765031e-09,0.4341152235146875,0.0886226925452758
269,8.364178693443573e-09,0.43346248699976603,0.0886226925452758
270,8.810413457108096e-09,0.43281268434810705,0.08862269254527581
271,9.277657528549934e-09,0.4321657936597597,0.0886226925452758
272,9.766761145069919e-09,0.43152179326282414,0.08862269254527581
273,1.0278602884218178e-08,0.4308806617104087,0.08862269254527581
274,1.081409038053273e-08,0.4302423777776372,0.08862269254527581
275,1.1374161053268188e-08,0.42960692045870424,0.0886226925452758
276,1.195978284510155e-08,0.42897426896397833,0.0886226925452758
277,1.2571954971797764e-08,0.4283444027171513,0.0886226925452758
278,1.3211708682813438e-08,0.42771730135243397,0.08862269254527581
279,1.3880108032812685e-08,0.42709294471179654,0.08862269254527581
280,1.45782506640648e-08,0.4264713128422529,0.08862269254527581
281,1.5307268599689032e-08,0.42585238599318836,0.0886226925452758
282,1.6068329047707438e-08,0.4252361446137296,0.08862269254527581
283,1.6862635215862363e-08,0.4246225693501565,0.08862269254527581
284,1.769142713715077e-08,0.4240116410433547,0.0886226925452758
285,1.8555982506023278e-08,0.42340334072630814,0.08862269254527581
286,1.945761752519139e-08,0.4227976496216312,0.0886226925452758
287,2.0397687762982078e-08,0.42219454913913923,0.0886226925452758
288,2.1377589021174533e-08,0.42159402087345715,0.08862269254527581
289,2.239875821324956e-08,0.4209960466016652,0.0886226925452758
290,2.3462674252977836e-08,0.420400608280981,0.08862269254527581
291,2.457085895326889e-08,0.4198076880464783,0.08862269254527581
292,2.572487793519852e-08,0.4192172682088395,0.08862269254527581
293,2.6926341547127924e-08,0.4186293312521443,0.08862269254527583
294,2.817690579382386e-08,0.4180438598316912,0.0886226925452758
295,2.9478273275484713e-08,0.4174608367718528,0.08862269254527583
296,3.0832194136573386e-08,0.4168802450639638,0.08862269254527581
297,3.2240467024353696e-08,0.41630206786424095,0.0886226925452758
298,3.3704940057022904e-08,0.4157262884917347,0.0886226925452758
299,3.5227511801328964e-08,0.41515289042631204,0.08862269254527581
300,3.6810132259557066e-08,0.41458185730666935,0.08862269254527581
301,3.8454803865766056e-08,0.4140131729283756,0.08862269254527581
302,4.016358249115142e-08,0.4134468212419445,0.08862269254527581
303,4.193857845840762e-08,0.4128827863509359,0.0886226925452758
304,4.378195756495876e-08,0.4123210525100854,0.0886226925452758
305,4.5695942114922746e-08,0.41176160412346163,0.08862269254527583
306,4.768281195967044e-08,0.4112044257426512,0.0886226925452758
307,4.974490554683752e-08,0.41064950206497025,0.0886226925452758
308,5.188462097764327e-08,0.4100968179317026,0.08862269254527583
309,5.410441707236685e-08,0.40954635832636377,0.08862269254527581
310,5.640681444382818e-08,0.4089981083729905,0.08862269254527583
311,5.879439657871703e-08,0.40845205333445544,0.0886226925452758
312,6.126981092661062e-08,0.40790817861080636,0.0886226925452758
313,6.383576999651673e-08,0.4073664697376295,0.0886226925452758
314,6.649505246077578e-08,0.406826912384437,0.0886226925452758
315,6.925050426615271e-08,0.4062894923530772,0.0886226925452758
316,7.210503975194583e-08,0.4057541955761686,0.0886226925452758
317,7.506164277493694e-08,0.4052210081155558,0.08862269254527581
318,7.812336784100422e-08,0.40468991616078787,0.0886226925452758
319,8.129334124321615e-08,0.4041609060276189,0.0886226925452758
320,8.457476220622227e-08,0.4036339641565293,0.0886226925452758
321,8.797090403675333e-08,0.4031090771112688,0.0886226925452758
322,9.148511528004124e-08,0.40258623157742,0.0886226925452758
323,9.512082088196611e-08,0.40206541436098214,0.0886226925452758
324,9.888152335673558e-08,0.4015466123869753,0.0886226925452758
325,1.0277080395989874e-07,0.4010298126980639,0.0886226925452758
326,1.0679232386649492e-07,0.40051500245320004,0.0886226925452758
327,1.1094982535413513e-07,0.4000021689262854,0.0886226925452758
328,1.1524713299081175e-07,0.39949129950485235,0.08862269254527581
329,1.1968815482722988e-07,0.3989823816887633,0.0886226925452758
330,1.2427688359345176e-07,0.39847540308892826,0.0886226925452758
331,1.2901739789964373e-07,0.3979703514260401,0.0886226925452758
332,1.3391386344071307e-07,0.39746721452932743,0.0886226925452758
333,1.3897053420462033e-07,0.39696598033532493,0.0886226925452758
334,1.4419175368415156e-07,0.3964666368866604,0.08862269254527581
335,1.495819560919319e-07,0.3959691723308586,0.08862269254527581
336,1.551456675784619e-07,0.3954735749191617,0.08862269254527581
337,1.6088750745295546e-07,0.39497983300536554,0.0886226925452758
338,1.668121894067571e-07,0.39448793504467217,0.08862269254527581
339,1.7292452273911524e-07,0.3939978695925577,0.0886226925452758
340,1.7922941358508643e-07,0.393509625303656,0.08862269254527581
341,1.8573186614534477e-07,0.393023190930657,0.08862269254527581
342,1.924369839176694e-07,0.3925385553232203,0.08862269254527583
343,1.9934997092988187e-07,0.3920557074269032,0.08862269254527583
344,2.0647613297400475e-07,0.39157463628210365,0.08862269254527581
345,2.138208788414114e-07,0.39109533102301663,0.0886226925452758
346,2.2138972155873646e-07,0.39061778087660526,0.08862269254527581
347,2.291882796243159e-07,0.39014197516158516,0.08862269254527583
348,2.372222782449248e-07,0.3896679032874227,0.08862269254527583
349,2.454975505725803e-07,0.3891955547533462,0.08862269254527581
350,2.540200389411778e-07,0.38872491914737095,0.08862269254527581
351,2.62795796102726e-07,0.38825598614533613,0.08862269254527581
352,2.7183098646294887e-07,0.38778874550995546,0.08862269254527581
353,2.811318873160202e-07,0.3873231870898796,0.08862269254527583
354,2.9070489007819706e-07,0.3868593008187715,0.08862269254527583
355,3.0055650152011883e-07,0.3863970767143934,0.08862269254527583
356,3.106933449975385e-07,0.38593650487770575,0.08862269254527583
357,3.211221616802518e-07,0.38547757549197864,0.08862269254527581
358,3.3184981177899174e-07,0.3850202788219138,0.08862269254527581
359,3.4288327577005547e-07,0.3845646052127786,0.08862269254527583
360,3.5422965561743025e-07,0.3841105450895512,0.08862269254527581
361,3.6589617599218714e-07,0.3836580889560769,0.08862269254527583
362,3.7789018548890995e-07,0.38320722739423463,0.08862269254527583
363,3.9021915783892914e-07,0.3827579510631154,0.08862269254527583
364,4.028906931201291e-07,0.38231025069821006,0.08862269254527581
365,4.159125189631002e-07,0.3818641171106084,0.08862269254527583
366,4.29292491753406e-07,0.381419541186208,0.08862269254527581
367,4.430385978297374e-07,0.3809765138849333,0.08862269254527581
368,4.5715895467772717e-07,0.3805350262399646,0.08862269254527583
369,4.716618121191977e-07,0.38009506935697684,0.0886226925452758
370,4.865555534966181e-07,0.37965663441338804,0.08862269254527581
371,5.018486968525454e-07,0.3792197126576173,0.0886226925452758
372,5.175498961038275e-07,0.37878429540835196,0.08862269254527581
373,5.336679422103471e-07,0.3783503740538242,0.08862269254527581
374,5.50211764338085e-07,0.37791794005109663,0.08862269254527581
375,5.671904310162844e-07,0.37748698492535676,0.08862269254527581
376,5.846131512884991e-07,0.3770575002692204,0.0886226925452758
377,6.0248927585731e-07,0.37662947774204364,0.08862269254527581
378,6.208282982224935e-07,0.3762029090692435,0.08862269254527581
379,6.396398558124319e-07,0.3757777860416268,0.08862269254527583
380,6.589337311085524e-07,0.37535410051472784,0.08862269254527581
381,6.787198527625859e-07,0.3749318444081535,0.0886226925452758
382,6.990082967064388e-07,0.3745110097049371,0.0886226925452758
383,7.198092872544713e-07,0.37409158845089974,0.08862269254527581
384,7.411331981979772e-07,0.3736735727540198,0.08862269254527581
385,7.629905538916656e-07,0.37325695478381005,0.08862269254527581
386,7.853920303319423e-07,0.37284172677070226,0.08862269254527581
387,8.083484562267941e-07,0.3724278810054394,0.08862269254527581
388,8.318708140570795e-07,0.3720154098384753,0.08862269254527581
389,8.559702411290317e-07,0.3716043056793815,0.08862269254527581
390,8.806580306177834e-07,0.37119456099626136,0.08862269254527581
391,9.059456326017223e-07,0.370786168315171,0.08862269254527581
392,9.318446550874911e-07,0.37037912021954783,0.08862269254527581
393,9.58366865025447e-07,0.36997340934964507,0.0886226925452758
394,9.855241893153966e-07,0.3695690284019739,0.08862269254527581
395,1.0133287158024294e-06,0.36916597012875174,0.0886226925452758
396,1.0417926942626667e-06,0.3687642273373574,0.08862269254527581
397,1.0709285373787557e-06,0.36836379288979265,0.08862269254527581
398,1.1007488217049318e-06,0.3679646597021501,0.08862269254527581
399,1.1312662886214812e-06,0.36756682074408753,0.08862269254527583
400,1.1624938452784336e-06,0.3671702690383085,0.08862269254527581
401,1.1944445655283221e-06,0.36677499766004895,0.08862269254527581
402,1.2271316908478442e-06,0.36638099973656985,0.08862269254527581
403,1.2605686312482671e-06,0.3659882684466559,0.08862269254527583
404,1.2947689661744167e-06,0.36559679702012027,0.08862269254527581
405,1.3297464453920966e-06,0.3652065787373148,0.08862269254527583
406,1.3655149898637857e-06,0.3648176069286463,0.0886226925452758
407,1.402088692612463e-06,0.36442987497409807,0.08862269254527583
408,1.439481819573414e-06,0.3640433763027574,0.08862269254527583
409,1.4777088104338742e-06,0.36365810439234847,0.08862269254527581
410,1.516784279460369e-06,0.3632740527687704,0.08862269254527583
411,1.5567230163136096e-06,0.362891215005641,0.08862269254527583
412,1.5975399868508117e-06,0.3625095847238455,0.08862269254527583
413,1.6392503339153028e-06,0.3621291555910908,0.08862269254527581
414,1.6818693781132877e-06,0.36174992132146466,0.08862269254527581
415,1.7254126185776463e-06,0.3613718756749997,0.08862269254527583
416,1.7698957337186372e-06,0.3609950124572428,0.08862269254527581
417,1.8153345819613896e-06,0.3606193255188294,0.08862269254527581
418,1.8617452024700594e-06,0.3602448087550625,0.08862269254527583
419,1.9091438158585393e-06,0.35987145610549615,0.08862269254527583
420,1.957546824887606e-06,0.35949926155352446,0.08862269254527583
421,2.0069708151483986e-06,0.35912821912597453,0.08862269254527581
422,2.057432555732117e-06,0.35875832289270443,0.08862269254527581
423,2.1089489998858396e-06,0.35838956696620544,0.08862269254527583
424,2.1615372856543592e-06,0.3580219455012089,0.08862269254527583
425,2.2152147365079357e-06,0.3576554526942976,0.08862269254527583
426,2.2699988619558744e-06,0.3572900827835212,0.08862269254527583
427,2.3259073581458373e-06,0.35692583004801637,0.08862269254527583
428,2.3829581084487944e-06,0.3565626888076308,0.08862269254527583
429,2.4411691840295335e-06,0.3562006534225517,0.0886226925452758
430,2.500558844402642e-06,0.3558397182929382,0.08862269254527583
431,2.5611455379738806e-06,0.355479877858558,0.08862269254527583
432,2.622947902566876e-06,0.35512112659842804,0.08862269254527583
433,2.6859847659350497e-06,0.35476345903045886,0.08862269254527583
434,2.7502751462587156e-06,0.35440686971110347,0.08862269254527583
435,2.8158382526272847e-06,0.3540513532350094,0.08862269254527581
436,2.8826934855064964e-06,0.3536969042346752,0.08862269254527583
437,2.9508604371906272e-06,0.3533435173801102,0.08862269254527583
438,3.020358892239609e-06,0.35299118737849844,0.08862269254527583
439,3.0912088279010026e-06,0.3526399089738658,0.08862269254527583
440,3.163430414516773e-06,0.35228967694675134,0.08862269254527581
441,3.237044015914815e-06,0.3519404861138815,0.08862269254527583
442,3.312070189785177e-06,0.3515923313278486,0.08862269254527583
443,3.388529688040944e-06,0.3512452074767924,0.08862269254527583
444,3.466443457163733e-06,0.35089910948408487,0.08862269254527583
