step,min,max,mean
142,6.68745113582107e-14,0.5504807144445252,0.0886226925452758
143,7.73357237734707e-14,0.5491510625557613,0.0886226925452758
144,8.930640999211687e-14,0.5478309993290499,0.0886226925452758
145,1.0298572816067733e-13,0.5465204100709373,0.0886226925452758
146,1.1859659163854033e-13,0.5452191819994416,0.08862269254527581
147,1.363881912118355e-13,0.543927204203289,0.0886226925452758
148,1.5663875039817126e-13,0.5426443676022079,0.0886226925452758
149,1.7965853193547527e-13,0.5413705649082486,0.0886226925452758
150,2.057931146526909e-13,0.5401056905880958,0.08862269254527581
151,2.354269610696243e-13,0.5388496408263461,0.08862269254527581
152,2.6898729726823795e-13,0.5376023134897205,0.0886226925452758
153,3.0694832781848153e-13,0.5363636080921836,0.08862269254527581
154,3.498358098285947e-13,0.5351334257609425,0.08862269254527581
155,3.9823201152288024e-13,0.5339116692032999,0.0886226925452758
156,4.52781082129295e-13,0.5326982426743362,0.0886226925452758
157,5.141948612848362e-13,0.5314930519453948,0.0886226925452758
158,5.832591576384803e-13,0.5302960042733489,0.0886226925452758
159,6.608405278491617e-13,0.5291070083706263,0.0886226925452758
160,7.478935887396295e-13,0.5279259743759696,0.0886226925452758
161,8.454688969755838e-13,0.5267528138259112,0.0886226925452758
162,9.54721432292729e-13,0.5255874396269432,0.0886226925452758
163,1.0769197219916724e-12,0.5244297660283606,0.0886226925452758
164,1.2134556461611861e-12,0.5232797085957597,0.0886226925452758
165,1.365854964873398e-12,0.5221371841851739,0.0886226925452758
166,1.535788610419012e-12,0.5210021109178266,0.0886226925452758
167,1.725084789515618e-12,0.5198744081554861,0.0886226925452758
168,1.9357419423263443e-12,0.5187539964764045,0.0886226925452758
169,2.169942607068238e-12,0.5176407976518244,0.0886226925452758
170,2.430068240968435e-12,0.5165347346230376,0.0886226925452758
171,2.71871505033988e-12,0.5154357314789815,0.08862269254527581
172,3.0387108845954536e-12,0.5143437134343565,0.0886226925452758
173,3.3931332510981477e-12,0.5132586068082519,0.0886226925452758
174,3.785328509853535e-12,0.5121803390032655,0.0886226925452758
175,4.218932309187311e-12,0.5111088384851039,0.0886226925452758
176,4.697891325713061e-12,0.5100440347626497,0.0886226925452758
177,5.2264863740815195e-12,0.5089858583684843,0.0886226925452758
178,5.809356954210206e-12,0.5079342408398527,0.0886226925452758
179,6.451527305919092e-12,0.5068891147000596,0.0886226925452758
180,7.1584340431414854e-12,0.5058504134402845,0.0886226925452758
181,7.935955442137127e-12,0.5048180715018051,0.08862269254527581
182,8.79044246040393e-12,0.5037920242586185,0.0886226925452758
183,9.728751565263308e-12,0.5027722080004484,0.0886226925452758
184,1.0758279453378728e-11,0.5017585599161303,0.0886226925452758
185,1.1886999744755438e-11,0.5007510180773628,0.0886226925452758
186,1.3123501737058056e-11,0.49974952142281687,0.0886226925452758
187,1.4477031308369302e-11,0.4987540097425931,0.0886226925452758
188,1.5957534058794273e-11,0.497764423663018,0.0886226925452758
189,1.7575700783587585e-11,0.4967807046317711,0.0886226925452758
190,1.934301537274211e-11,0.4958027949033339,0.0886226925452758
191,2.12718052342249e-11,0.49483063752475287,0.0886226925452758
192,2.3375294340275148e-11,0.4938641763217079,0.0886226925452758
193,2.5667658998387317e-11,0.4929033558848793,0.0886226925452758
194,2.816408645078681e-11,0.49194812155660517,0.0886226925452758
195,3.088083640836251e-11,0.49099841941782213,0.0886226925452758
196,3.383530562714691e-11,0.49005419627528246,0.0886226925452758
197,3.704609563752712e-11,0.4891153996490404,0.0886226925452758
198,4.053308373842574e-11,0.48818197776020106,0.0886226925452758
199,4.431749737070583e-11,0.48725387951892585,0.0886226925452758
200,4.842199198602614e-11,0.48633105451268754,0.0886226925452758
201,5.2870732529297813e-11,0.485413452994769,0.0886226925452758
202,5.768947865476927e-11,0.48450102587300004,0.0886226925452758
203,6.290567379758795e-11,0.48359372469872586,0.0886226925452758
204,6.854853822445406e-11,0.48269150165600233,0.0886226925452758
205,7.464916618868779e-11,0.4817943095510119,0.0886226925452758
206,8.124062731667672e-11,0.48090210180169485,0.0886226925452758
207,8.835807235424859e-11,0.48001483242759174,0.0886226925452758
208,9.603884340302648e-11,0.4791324560398904,0.0886226925452758
209,1.0432258877826261e-10,0.4782549278316739,0.0886226925452758
210,1.1325138262101362e-10,0.47738220356836425,0.0886226925452758
211,1.2286984939880918e-10,0.4765142395783569,0.08862269254527581
212,1.332252934301759e-10,0.4756509927438426,0.0886226925452758
213,1.443678335695065e-10,0.4747924204918102,0.0886226925452758
214,1.5635054318980814e-10,0.47393848078522893,0.08862269254527583
215,1.6922959560181985e-10,0.4730891321144035,0.0886226925452758
216,1.8306441504885759e-10,0.4722443334884993,0.08862269254527581
217,1.9791783341752025e-10,0.47140404442723355,0.0886226925452758
218,2.138562528050736e-10,0.47056822495272826,0.0886226925452758
219,2.3094981408491502e-10,0.469736835581522,0.08862269254527581
220,2.4927257161201163e-10,0.46890983731673574,0.08862269254527583
221,2.6890267421059367e-10,0.46808719164039025,0.0886226925452758
222,2.899225525866744e-10,0.46726886050587124,0.08862269254527583
223,3.124191133081524e-10,0.4664548063305388,0.08862269254527581
224,3.3648393949533466e-10,0.465644991988478,0.08862269254527581
225,3.622134983646945e-10,0.46483938080338716,0.0886226925452758
226,3.8970935576854613e-10,0.4640379365416017,0.08862269254527583
227,4.190783978730805e-10,0.46324062340524924,0.0886226925452758
228,4.504330601168567e-10,0.4624474060255337,0.08862269254527583
229,4.838915635913856e-10,0.46165824945614564,0.08862269254527581
230,5.195781589848741e-10,0.46087311916679574,0.08862269254527583
231,5.576233782295146e-10,0.46009198103686894,0.0886226925452758
232,5.981642939919165e-10,0.4593148013491964,0.08862269254527583
233,6.413447871453654e-10,0.4585415467839428,0.08862269254527581
234,6.873158223615827e-10,0.4577721844126066,0.0886226925452758
235,7.362357319585243e-10,0.4570066816921303,0.08862269254527583
236,7.882705081395144e-10,0.45624500645911925,0.08862269254527581
237,8.435941037576541e-10,0.45548712692416543,0.0886226925452758
238,9.023887417379736e-10,0.45473301166627506,0.08862269254527581
239,9.648452332882153e-10,0.45398262962739727,0.08862269254527581
240,1.0311633050274447e-09,0.45323595010705175,0.08862269254527583
241,1.1015519351598738e-09,0.452492942757053,0.08862269254527583
242,1.1762296988193743e-09,0.45175357757632995,0.08862269254527581
243,1.2554251227081255e-09,0.45101782490583775,0.08862269254527581
244,1.3393770491507118e-09,0.4502856554235611,0.08862269254527583
245,1.4283350096827381e-09,0.4495570401396058,0.08862269254527581
246,1.5225596082906866e-09,0.448831950391378,0.08862269254527581
247,1.6223229144172797e-09,0.44811035783884834,0.08862269254527581
248,1.7279088658440573e-09,0.44739223445989973,0.08862269254527581
249,1.8396136815602124e-09,0.4466775525457566,0.08862269254527581
250,1.9577462847239687e-09,0.4459662846964948,0.08862269254527583
251,2.0826287358199193e-09,0.4452584038166292,0.08862269254527581
252,2.2145966761127854e-09,0.44455388311077854,0.08862269254527581
253,2.3539997814950005e-09,0.4438526960794055,0.08862269254527583
254,2.501202226822369e-09,0.44315481651462996,0.08862269254527581
255,2.6565831608288147e-09,0.4424602184961153,0.0886226925452758
256,2.8205371917078947e-09,0.44176887638702433,0.0886226925452758
257,2.9934748834453365e-09,0.4410807648300455,0.0886226925452758
258,3.1758232629833583e-09,0.4403958587434864,0.08862269254527583
259,3.3680263382939295e-09,0.4397141333174339,0.0886226925452758
260,3.5705456274344774e-09,0.43903556400997956,0.08862269254527583
261,3.7838606986557815e-09,0.438360126543509,0.0886226925452758
262,4.0084697216279914e-09,0.4376877969010533,0.08862269254527581
263,4.244890029846793e-09,0.4370185513227029,0.08862269254527583
264,4.493658694277795e-09,0.4363523663020802,0.08862269254527583
265,4.755333108293164e-09,0.4356892185828724,0.08862269254527583
266,5.030491583950445e-09,0.4350290851554213,0.08862269254527581
267,5.31973395965935e-09,0.43437194325337014,0.0886226925452758
268,5.623682219278048e-09,0.43371777035036585,0.08862269254527583
269,5.9429811226762636e-09,0.433066544156816,0.08862269254527581
270,6.2782988477981165e-09,0.4324182426166986,0.08862269254527581
271,6.630327644253278e-09,0.43177284390442505,0.08862269254527581
272,6.9997844984605985e-09,0.4311303264217537,0.08862269254527581
273,7.387411810363866e-09,0.4304906687947544,0.08862269254527581
274,7.793978081734873e-09,0.4298538498708218,0.0886226925452758
275,8.2202786160744e-09,0.4292198487157379,0.08862269254527583
276,8.667136230117141e-09,0.42858864461078117,0.0886226925452758
277,9.13540197694198e-09,0.4279602170498833,0.08862269254527583
278,9.6259558806844e-09,0.42733454573683094,0.08862269254527581
279,1.0139707682843102e-08,0.4267116105825124,0.08862269254527581
280,1.0677597600168231e-08,0.4260913917022087,0.0886226925452758
281,1.1240597094113919e-08,0.42547386941292775,0.08862269254527581
282,1.1829709651833079e-08,0.42485902423078037,0.08862269254527583
283,1.244597157868767e-08,0.4242468368683988,0.08862269254527581
284,1.3090452802242899e-08,0.4236372882323951,0.0886226925452758
285,1.3764257687709055e-08,0.42303035942086015,0.0886226925452758
286,1.4468525864789906e-08,0.4224260317209019,0.0886226925452758
287,1.5204433065891845e-08,0.42182428660622207,0.0886226925452758
288,1.5973191975643172e-08,0.42122510573473076,0.08862269254527581
289,1.677605309166818e-08,0.42062847094619815,0.0886226925452758
290,1.7614305596555934e-08,0.4200343642599428,0.08862269254527581
291,1.8489278240958897e-08,0.4194427678725557,0.0886226925452758
292,1.940234023775187e-08,0.4188536641556595,0.0886226925452758
293,2.0354902167176925e-08,0.4182670356537024,0.0886226925452758
294,2.1348416892895418e-08,0.41768286508178554,0.08862269254527583
295,2.2384380488863427e-08,0.4171011353235241,0.0886226925452758
296,2.3464333176942365e-08,0.416521829428941,0.08862269254527581
297,2.4589860275151862e-08,0.4159449306123921,0.0886226925452758
298,2.5762593156467503e-08,0.4153704222505241,0.0886226925452758
299,2.698421021806138e-08,0.4147982878802623,0.0886226925452758
300,2.8256437860878927e-08,0.41422851119682913,0.0886226925452758
301,2.958105147944108e-08,0.4136610760517927,0.0886226925452758
302,3.095987646175633e-08,0.41309596645114455,0.08862269254527581
303,3.239478919922282e-08,0.4125331665534062,0.0886226925452758
304,3.3887718106396346e-08,0.41197266066776383,0.0886226925452758
305,3.544064465049588e-08,0.4114144332522311,0.0886226925452758
306,3.705560439051375e-08,0.4108584689118391,0.0886226925452758
307,3.87346880257938e-08,0.41030475239685316,0.08862269254527581
308,4.048004245393635e-08,0.40975326860101585,0.08862269254527581
309,4.2293871837884876e-08,0.40920400255981626,0.0886226925452758
310,4.41784386820454e-08,0.40865693944878423,0.0886226925452758
311,4.613606491728534e-08,0.40811206458181026,0.0886226925452758
312,4.816913299465498e-08,0.40756936340948935,0.0886226925452758
313,5.0280086987670677e-08,0.4070288215174892,0.0886226925452758
314,5.247143370299526e-08,0.40649042462494256,0.0886226925452758
315,5.474574379934735e-08,0.4059541585828622,0.0886226925452758
316,5.7105652914467686e-08,0.40542000937257955,0.0886226925452758
317,5.955386279996705e-08,0.40488796310420516,0.0886226925452758
318,6.209314246387686e-08,0.40435800601511185,0.0886226925452758
319,6.472632932071998e-08,0.40383012446843963,0.0886226925452758
320,6.745633034891633e-08,0.4033043049516216,0.0886226925452758
321,7.02861232553341e-08,0.40278053407493153,0.0886226925452758
322,7.321875764679472e-08,0.4022587985700513,0.0886226925452758
323,7.625735620833617e-08,0.40173908528865976,0.0886226925452758
324,7.940511588803672e-08,0.40122138120104067,0.0886226925452758
325,8.266530908819774e-08,0.40070567339471064,0.0886226925452758
326,8.604128486268168e-08,0.40019194907306677,0.0886226925452758
327,8.953647012019857e-08,0.39968019555405276,0.0886226925452758
328,9.315437083333156e-08,0.399170400268844,0.0886226925452758
329,9.68985732530895e-08,0.3986625507605511,0.0886226925452758
330,1.007727451287721e-07,0.3981566346829415,0.0886226925452758
331,1.0478063693293075e-07,0.39765263979917864,0.0886226925452758
332,1.0892608309120577e-07,0.3971505539805791,0.0886226925452758
333,1.1321300321681854e-07,0.3966503652053864,0.0886226925452758
334,1.1764540334949499e-07,0.3961520615575623,0.0886226925452758
335,1.222273771985947e-07,0.39565563122559433,0.0886226925452758
336,1.2696310739021793e-07,0.39516106250132016,0.0886226925452758
337,1.3185686671806112e-07,0.39466834377876736,0.0886226925452758
338,1.3691301939778946e-07,0.39417746355301,0.0886226925452758
339,1.421360223246936e-07,0.3936884104190398,0.0886226925452758
340,1.4753042633439586e-07,0.39320117307065383,0.0886226925452758
341,1.5310087746636948e-07,0.3927157402993562,0.0886226925452758
342,1.5885211823003411e-07,0.3922321009932752,0.08862269254527581
343,1.6478898887318778e-07,0.39175024413609527,0.0886226925452758
344,1.7091642865253577e-07,0.39127015880600263,0.0886226925452758
345,1.7723947710607502e-07,0.3907918341746459,0.0886226925452758
346,1.8376327532709145e-07,0.39031525950611023,0.0886226925452758
347,1.9049306723952735e-07,0.3898404241559051,0.0886226925452758
348,1.9743420087447425e-07,0.3893673175699658,0.0886226925452758
349,2.045921296475465e-07,0.38889592928366834,0.0886226925452758
350,2.1197241363688993e-07,0.3884262489208571,0.0886226925452758
351,2.1958072086157934e-07,0.3879582661928855,0.0886226925452758
352,2.274228285601577e-07,0.3874919708976696,0.0886226925452758
353,2.3550462446907046e-07,0.3870273529187539,0.0886226925452758
354,2.4383210810074684e-07,0.3865644022243894,0.0886226925452758
355,2.5241139202108063e-07,0.386103108866624,0.0886226925452758
356,2.6124870312606253e-07,0.38564346298040464,0.0886226925452758
357,2.7035038391731587e-07,0.3851854547826912,0.0886226925452758
358,2.797228937762875e-07,0.3847290745715819,0.0886226925452758
359,2.893728102368467e-07,0.38427431272545043,0.08862269254527581
360,2.9930683025604296e-07,0.3838211597020935,0.0886226925452758
361,3.095317714827767e-07,0.3833696060378904,0.0886226925452758
362,3.2005457352413475e-07,0.3829196423469724,0.08862269254527581
363,3.308822992091437e-07,0.3824712593204038,0.0886226925452758
364,3.420221358496959e-07,0.3820244477253729,0.0886226925452758
365,3.5348139649840165e-07,0.3815791984043934,0.0886226925452758
366,3.652675212031227e-07,0.38113550227451626,0.0886226925452758
367,3.7738807825794285e-07,0.3806933503265514,0.0886226925452758
368,3.8985076545033283e-07,0.38025273362429934,0.0886226925452758
369,4.0266341130426564e-07,0.3798136433037929,0.0886226925452758
370,4.158339763190421e-07,0.3793760705725479,0.0886226925452758
371,4.293705542035855e-07,0.3789400067088239,0.0886226925452758
372,4.432813731059657e-07,0.37850544306089395,0.0886226925452758
373,4.5757479683791513e-07,0.3780723710463238,0.0886226925452758
374,4.722593260940992e-07,0.37764078215125974,0.0886226925452758
375,4.873435996659056e-07,0.3772106679297259,0.0886226925452758
376,5.028363956495186e-07,0.3767820200029298,0.0886226925452758
377,5.187466326480452e-07,0.37635483005857695,0.0886226925452758
378,5.350833709674618e-07,0.3759290898501938,0.0886226925452758
379,5.51855813806152e-07,0.3755047911964592,0.0886226925452758
380,5.690733084378083e-07,0.3750819259805439,0.0886226925452758
381,5.867453473874688e-07,0.3746604861494587,0.0886226925452758
382,6.048815696004684e-07,0.3742404637134099,0.0886226925452758
383,6.234917616040781e-07,0.37382185074516355,0.0886226925452758
384,6.425858586616135e-07,0.37340463937941676,0.08862269254527581
385,6.621739459187938e-07,0.37298882181217713,0.0886226925452758
386,6.822662595421338e-07,0.37257439030014966,0.0886226925452758
387,7.028731878491542e-07,0.3721613371601311,0.0886226925452758
388,7.240052724301982e-07,0.3717496547684117,0.08862269254527581
389,7.456732092616431e-07,0.37133933556018417,0.0886226925452758
390,7.678878498102994e-07,0.37093037202895995,0.0886226925452758
391,7.906602021287908e-07,0.37052275672599244,0.0886226925452758
392,8.140014319417117e-07,0.37011648225970695,0.0886226925452758
393,8.379228637223611e-07,0.36971154129513806,0.0886226925452758
394,8.624359817598536e-07,0.3693079265533733,0.0886226925452758
395,8.875524312164112e-07,0.36890563081100347,0.0886226925452758
396,9.132840191746415e-07,0.3685046468995799,0.0886226925452758
397,9.396427156746119e-07,0.36810496770507783,0.0886226925452758
398,9.666406547405296e-07,0.36770658616736634,0.0886226925452758
399,9.942901353968428e-07,0.36730949527968454,0.0886226925452758
400,1.022603622673576e-06,0.36691368808812397,0.0886226925452758
401,1.051593748600724e-06,0.3665191576911172,0.08862269254527581
402,1.0812733131915207e-06,0.3661258972389324,0.0886226925452758
403,1.1116552854144109e-06,0.3657338999331736,0.08862269254527581
404,1.1427528041535503e-06,0.36534315902628745,0.0886226925452758
405,1.1745791791576656e-06,0.3649536678210752,0.0886226925452758
406,1.2071478919771046e-06,0.3645654196702105,0.08862269254527581
407,1.2404725968889172e-06,0.36417840797576306,0.0886226925452758
408,1.274567121809799e-06,0.3637926261887278,0.0886226925452758
409,1.3094454691967454e-06,0.36340806780855917,0.0886226925452758
410,1.3451218169352578e-06,0.3630247263827111,0.0886226925452758
411,1.3816105192149481e-06,0.3626425955061826,0.0886226925452758
412,1.418926107392395e-06,0.3622616688210678,0.0886226925452758
413,1.4570832908411032e-06,0.36188194001611207,0.0886226925452758
414,1.496096957788423e-06,0.36150340282627264,0.0886226925452758
415,1.535982176139289e-06,0.3611260510322844,0.08862269254527581
416,1.5767541942866414e-06,0.360749878460231,0.0886226925452758
417,1.618428441908395e-06,0.36037487898112025,0.0886226925452758
418,1.661020530750823e-06,0.360001046510465,0.0886226925452758
419,1.704546255398231e-06,0.3596283750078684,0.0886226925452758
420,1.7490215940287922e-06,0.35925685847661376,0.0886226925452758
421,1.794462709156425e-06,0.3588864909632597,0.0886226925452758
422,1.84088594835859e-06,0.35851726655723914,0.0886226925452758
423,1.888307844989895e-06,0.3581491793904631,0.0886226925452758
424,1.9367451188813945e-06,0.35778222363692924,0.0886226925452758
425,1.986214677025469e-06,0.35741639351233445,0.0886226925452758
426,2.036733614246186e-06,0.35705168327369186,0.0886226925452758
427,2.0883192138550333e-06,0.35668808721895207,0.0886226925452758
428,2.1409889482919274e-06,0.356325599686629,0.0886226925452758
429,2.194760479751397e-06,0.3559642150554296,0.08862269254527581
430,2.249651660793852e-06,0.35560392774388727,0.0886226925452758
431,2.3056805349418453e-06,0.3552447322100005,0.08862269254527581
432,2.3628653372612396e-06,0.35488662295087436,0.0886226925452758
433,2.4212244949271944e-06,0.3545295945023665,0.0886226925452758
434,2.480776627774893e-06,0.354173641438737,0.0886226925452758
435,2.5415405488349325e-06,0.35381875837230203,0.0886226925452758
436,2.6035352648533e-06,0.3534649399530916,0.0886226925452758
437,2.6667799767958622e-06,0.3531121808685103,0.08862269254527581
438,2.731294080337305e-06,0.35276047584300285,0.0886226925452758
439,2.7970971663344497e-06,0.3524098196377223,0.08862269254527581
440,2.8642090212838903e-06,0.35206020705020236,0.0886226925452758
441,2.93264962776389e-06,0.35171163291403346,0.0886226925452758
442,3.002439164860477e-06,0.3513640920985418,0.0886226925452758
443,3.073598008577695e-06,0.3510175795084724,0.0886226925452758
444,3.1461467322319485e-06,0.35067209008367506,0.0886226925452758
